29557,3501712195.0,0,26109.0,361.0,106.0,9.6,27870.0,369.0,84.0,9.6,8.0,1.0,0.0,1.0,14.0,1.0,0.0,0.0
11238,3456217128.0,1,32898.0,362.0,104.0,9.4,24239.0,332.0,77.0,9.0,16.0,2.0,0.0,0.0,8.0,1.0,0.0,5.0
46325,3500176948.0,0,25452.0,330.0,94.0,9.2,23705.0,353.0,80.0,8.8,10.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0
45167,3505330436.0,1,32563.0,374.0,101.0,10.0,20252.0,261.0,72.0,8.2,21.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0
16111,3459942262.0,0,28292.0,308.0,92.0,9.6,27625.0,321.0,87.0,9.2,15.0,3.0,0.0,2.0,13.0,0.0,0.0,1.0
15297,3511280987.0,0,22626.0,390.0,86.0,9.2,26286.0,420.0,110.0,9.8,5.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0
37014,3472501806.0,1,32955.0,361.0,104.0,9.6,23050.0,270.0,81.0,8.6,22.0,2.0,0.0,1.0,5.0,1.0,0.0,3.0
32062,3494287578.0,0,22859.0,267.0,67.0,8.8,32197.0,409.0,103.0,9.6,7.0,0.0,0.0,3.0,20.0,3.0,0.0,0.0
42960,3508974035.0,0,26837.0,338.0,95.0,9.8,28999.0,349.0,61.0,9.8,13.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0
24640,3502354959.0,1,23027.0,356.0,70.0,9.2,25824.0,329.0,84.0,9.0,7.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0
5321,3501072578.0,1,25668.0,316.0,76.0,9.0,25923.0,363.0,65.0,9.2,11.0,1.0,0.0,2.0,9.0,2.0,0.0,0.0
22599,3477422618.0,0,23619.0,342.0,72.0,9.2,27377.0,326.0,114.0,9.4,5.0,0.0,0.0,2.0,9.0,3.0,0.0,0.0
30396,3502860027.0,1,29574.0,322.0,80.0,9.4,21740.0,287.0,74.0,8.4,17.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0
47460,3406290648.0,0,27454.0,387.0,70.0,9.2,24860.0,291.0,109.0,9.4,9.0,1.0,0.0,1.0,8.0,2.0,0.0,2.0
41375,3483079932.0,0,25058.0,310.0,92.0,9.2,26187.0,341.0,76.0,9.4,11.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0
9162,3428645493.0,1,32066.0,377.0,91.0,9.4,23184.0,335.0,87.0,8.8,20.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0
10628,3471904625.0,0,24526.0,333.0,71.0,8.8,29299.0,313.0,105.0,9.6,7.0,0.0,0.0,2.0,16.0,3.0,0.0,0.0
16796,3501382498.0,0,23310.0,335.0,65.0,8.8,32811.0,279.0,82.0,9.6,6.0,0.0,0.0,3.0,24.0,3.0,0.0,0.0
43956,3512752002.0,1,25306.0,279.0,64.0,8.6,25509.0,303.0,86.0,8.8,13.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0
20722,3512188755.0,1,26591.0,357.0,96.0,9.6,24958.0,309.0,107.0,9.2,10.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0
37012,3493932607.0,1,27992.0,314.0,95.0,9.4,20812.0,331.0,80.0,8.4,12.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0
47896,3509149858.0,1,29664.0,384.0,93.0,9.4,23064.0,270.0,64.0,8.4,16.0,2.0,0.0,1.0,7.0,1.0,0.0,3.0
4705,3472884351.0,0,23751.0,296.0,63.0,9.0,29612.0,333.0,90.0,9.4,10.0,0.0,0.0,2.0,19.0,3.0,0.0,0.0
8522,3433865289.0,1,24915.0,400.0,71.0,9.2,23536.0,315.0,94.0,9.0,5.0,2.0,0.0,0.0,6.0,1.0,0.0,1.0
20366,3503121412.0,0,20568.0,276.0,76.0,8.6,31845.0,392.0,96.0,9.6,3.0,0.0,0.0,4.0,16.0,3.0,0.0,0.0
26268,3472706426.0,1,27672.0,291.0,70.0,9.6,25188.0,268.0,62.0,9.0,18.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0
11764,3502708986.0,0,23862.0,307.0,71.0,8.6,27693.0,339.0,102.0,9.6,9.0,1.0,0.0,1.0,14.0,1.0,0.0,0.0
38486,3380588766.0,1,23826.0,369.0,96.0,9.0,25537.0,378.0,126.0,9.4,5.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0
1555,3493704628.0,1,26098.0,341.0,73.0,9.2,24000.0,314.0,57.0,8.6,9.0,1.0,0.0,1.0,7.0,2.0,0.0,1.0
24375,3496991564.0,0,25591.0,304.0,70.0,8.8,30799.0,363.0,96.0,9.4,13.0,2.0,0.0,1.0,15.0,1.0,0.0,0.0
19397,3508864825.0,1,33200.0,362.0,81.0,10.0,23807.0,275.0,65.0,9.0,24.0,3.0,0.0,0.0,11.0,0.0,0.0,4.0
41580,3455506278.0,0,26917.0,309.0,76.0,9.0,27151.0,314.0,83.0,9.4,16.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0
43179,3486612126.0,0,27538.0,334.0,87.0,9.4,23921.0,373.0,76.0,8.6,13.0,2.0,0.0,1.0,6.0,1.0,0.0,1.0
32160,3477689893.0,0,27743.0,420.0,99.0,9.4,23066.0,327.0,107.0,9.2,8.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0
6513,3497457207.0,0,24204.0,320.0,107.0,8.8,27153.0,312.0,76.0,9.2,5.0,0.0,0.0,1.0,15.0,3.0,0.0,1.0
11368,3464570324.0,0,25059.0,237.0,48.0,8.2,33279.0,336.0,76.0,9.4,12.0,0.0,0.0,4.0,26.0,2.0,0.0,0.0
18486,3496779683.0,0,26953.0,356.0,95.0,9.4,24641.0,313.0,99.0,9.2,9.0,1.0,0.0,0.0,11.0,2.0,0.0,1.0
28542,3395119160.0,0,22241.0,288.0,76.0,8.6,28493.0,352.0,89.0,9.6,5.0,0.0,0.0,3.0,14.0,3.0,0.0,0.0
19704,3509856266.0,1,27010.0,362.0,68.0,9.2,25723.0,348.0,80.0,9.0,12.0,2.0,0.0,1.0,7.0,1.0,0.0,1.0
16718,3413738500.0,1,24695.0,307.0,64.0,8.6,26576.0,375.0,89.0,9.2,9.0,1.0,0.0,0.0,10.0,2.0,0.0,1.0
1997,3508155377.0,0,28192.0,330.0,80.0,8.8,30317.0,340.0,95.0,9.4,15.0,1.0,0.0,1.0,17.0,2.0,0.0,1.0
45195,3501585399.0,0,28200.0,261.0,66.0,9.0,27545.0,282.0,67.0,8.8,18.0,1.0,0.0,0.0,15.0,2.0,0.0,2.0
24389,3484014561.0,0,26392.0,316.0,79.0,9.0,30168.0,349.0,78.0,9.4,10.0,0.0,0.0,1.0,20.0,2.0,0.0,0.0
32390,3500777796.0,0,26582.0,304.0,61.0,8.6,31418.0,352.0,96.0,9.4,10.0,1.0,0.0,2.0,18.0,2.0,0.0,2.0
42192,3471571994.0,0,21755.0,309.0,81.0,8.4,29561.0,340.0,106.0,9.2,5.0,0.0,0.0,5.0,9.0,3.0,0.0,0.0
46854,3471389317.0,1,26488.0,333.0,72.0,9.4,26066.0,329.0,88.0,9.0,10.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0
9992,3511882759.0,1,32045.0,277.0,91.0,9.6,25559.0,282.0,83.0,8.8,20.0,3.0,0.0,0.0,12.0,0.0,0.0,4.0
9056,3490165946.0,1,27717.0,391.0,66.0,9.4,23898.0,327.0,81.0,9.0,13.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0
35250,3475082045.0,1,30113.0,359.0,93.0,9.2,23368.0,301.0,52.0,8.4,16.0,2.0,0.0,0.0,12.0,1.0,0.0,2.0
46933,3484621957.0,0,23921.0,363.0,87.0,8.8,25033.0,323.0,76.0,8.8,7.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0
24799,3512095832.0,0,25843.0,347.0,82.0,9.4,25153.0,353.0,65.0,8.8,9.0,2.0,0.0,1.0,10.0,1.0,0.0,0.0
18250,3471911939.0,1,23523.0,317.0,100.0,8.4,23958.0,379.0,88.0,9.2,6.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0
28713,3453315578.0,1,27362.0,346.0,68.0,9.0,26381.0,303.0,86.0,8.4,16.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0
37193,3506143153.0,0,24881.0,314.0,60.0,8.8,24355.0,294.0,68.0,8.8,9.0,1.0,0.0,0.0,11.0,2.0,0.0,1.0
1558,3488491153.0,0,22958.0,327.0,61.0,8.8,27660.0,378.0,84.0,9.4,7.0,1.0,0.0,1.0,12.0,2.0,0.0,0.0
15423,3484267799.0,1,25229.0,294.0,79.0,9.2,23607.0,348.0,75.0,8.8,13.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0
21558,3475455897.0,0,23657.0,332.0,85.0,8.8,29555.0,359.0,86.0,9.8,6.0,2.0,0.0,1.0,17.0,1.0,0.0,0.0
5081,3494966227.0,1,27983.0,401.0,95.0,9.4,23957.0,354.0,64.0,9.0,9.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0
8201,3511137125.0,0,26150.0,328.0,78.0,9.2,29649.0,292.0,83.0,9.8,9.0,0.0,0.0,2.0,19.0,3.0,0.0,1.0
34045,3511559092.0,1,28415.0,305.0,72.0,9.2,28975.0,298.0,74.0,9.2,15.0,0.0,0.0,1.0,20.0,3.0,0.0,1.0
13643,3496056823.0,1,29051.0,384.0,112.0,9.6,25936.0,332.0,85.0,9.2,14.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0
12732,3486723003.0,1,28880.0,363.0,92.0,9.4,24178.0,323.0,75.0,9.2,13.0,3.0,0.0,0.0,7.0,0.0,0.0,2.0
47480,3473902432.0,1,27050.0,356.0,88.0,9.4,24267.0,325.0,84.0,9.6,9.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0
738,3503835773.0,0,26358.0,314.0,77.0,9.0,28099.0,385.0,80.0,9.4,12.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0
22037,3512275628.0,0,20052.0,342.0,75.0,8.8,27167.0,408.0,112.0,9.6,1.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0
709,3511278292.0,0,26801.0,370.0,98.0,9.2,26295.0,379.0,95.0,9.4,9.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0
9464,3500903021.0,1,25310.0,358.0,95.0,9.6,25972.0,372.0,94.0,9.4,8.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0
35646,3450876228.0,0,22907.0,319.0,104.0,8.6,26826.0,354.0,94.0,9.4,5.0,1.0,0.0,1.0,10.0,2.0,0.0,0.0
14711,3509062223.0,0,24222.0,372.0,68.0,8.8,28385.0,374.0,83.0,9.6,7.0,1.0,0.0,1.0,13.0,2.0,0.0,0.0
33258,3452786334.0,1,23886.0,344.0,108.0,9.4,22951.0,347.0,74.0,9.0,5.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0
5098,3484088892.0,1,34242.0,352.0,104.0,9.8,24624.0,287.0,60.0,8.8,21.0,3.0,0.0,0.0,12.0,0.0,0.0,3.0
46321,3500714230.0,1,25176.0,347.0,77.0,9.4,26001.0,326.0,95.0,9.0,10.0,0.0,0.0,1.0,10.0,2.0,0.0,1.0
44765,3497087236.0,1,28979.0,399.0,90.0,9.2,26092.0,330.0,87.0,9.4,11.0,2.0,0.0,1.0,11.0,1.0,0.0,1.0
13983,3508882211.0,0,20760.0,323.0,68.0,8.4,25358.0,345.0,97.0,9.0,4.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0
11020,3501185234.0,0,26400.0,356.0,80.0,9.6,25594.0,349.0,92.0,8.8,13.0,1.0,0.0,1.0,9.0,2.0,0.0,0.0
38632,3502164235.0,0,22413.0,310.0,100.0,9.0,26354.0,342.0,71.0,9.8,6.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0
16768,3470312533.0,1,28699.0,363.0,90.0,9.6,24102.0,314.0,83.0,8.8,17.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0
15590,3493695420.0,0,23708.0,366.0,66.0,8.8,24036.0,349.0,73.0,8.6,7.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0
10921,3499351377.0,0,22597.0,274.0,72.0,8.4,37977.0,372.0,112.0,10.4,8.0,0.0,0.0,5.0,30.0,2.0,0.0,0.0
9786,3505464414.0,0,24768.0,353.0,60.0,9.2,24291.0,217.0,97.0,9.2,9.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0
47081,3483044876.0,0,29342.0,289.0,80.0,9.4,29255.0,285.0,82.0,9.4,18.0,2.0,0.0,1.0,17.0,1.0,0.0,1.0
1111,3508785651.0,1,30261.0,396.0,121.0,10.0,26090.0,339.0,82.0,9.4,14.0,2.0,0.0,0.0,11.0,1.0,0.0,1.0
47604,3495118128.0,0,24704.0,346.0,75.0,9.0,23975.0,335.0,56.0,9.0,10.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0
20207,3489883311.0,1,28547.0,277.0,62.0,9.0,30426.0,333.0,78.0,9.8,19.0,2.0,0.0,1.0,18.0,1.0,0.0,0.0
11180,3511479701.0,0,22470.0,347.0,76.0,8.6,25954.0,374.0,72.0,9.2,3.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0
18087,3492813268.0,1,35522.0,288.0,86.0,9.0,32180.0,268.0,89.0,9.2,28.0,2.0,0.0,0.0,25.0,1.0,0.0,5.0
11259,3491964722.0,1,28437.0,345.0,71.0,9.4,25741.0,331.0,79.0,9.0,14.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0
31090,3510019820.0,1,27473.0,309.0,95.0,9.2,24324.0,328.0,64.0,9.0,12.0,2.0,0.0,0.0,10.0,1.0,0.0,1.0
22950,3482381418.0,0,21942.0,291.0,65.0,8.4,32760.0,379.0,106.0,10.0,6.0,0.0,0.0,4.0,17.0,2.0,0.0,0.0
40010,3500963530.0,1,34996.0,345.0,108.0,9.8,19836.0,267.0,36.0,8.0,20.0,1.0,0.0,0.0,4.0,1.0,0.0,7.0
17396,3486873158.0,1,27173.0,336.0,90.0,9.0,24554.0,271.0,81.0,8.8,14.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
20137,3512274183.0,0,25111.0,334.0,84.0,9.0,24114.0,350.0,84.0,9.4,9.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0
6824,3497882635.0,1,29481.0,407.0,95.0,9.8,21580.0,334.0,88.0,8.4,9.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0
19458,3501589262.0,0,24899.0,303.0,72.0,8.6,28896.0,356.0,103.0,9.6,11.0,1.0,0.0,1.0,15.0,1.0,0.0,0.0
18481,3509616167.0,1,27714.0,379.0,95.0,9.6,28404.0,340.0,115.0,9.6,8.0,0.0,0.0,1.0,12.0,3.0,0.0,2.0
3116,3492930779.0,0,20545.0,233.0,59.0,8.0,33241.0,384.0,115.0,10.0,5.0,0.0,0.0,4.0,20.0,2.0,0.0,0.0
35762,3452770568.0,0,27777.0,317.0,73.0,8.6,29547.0,309.0,82.0,9.4,16.0,1.0,0.0,1.0,19.0,1.0,0.0,2.0
42315,3479266115.0,1,28879.0,315.0,78.0,9.2,24042.0,320.0,78.0,9.2,16.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0
43231,3508367573.0,1,26380.0,359.0,82.0,9.4,23437.0,347.0,74.0,9.0,13.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0
31172,3475647696.0,0,27384.0,305.0,80.0,9.2,30304.0,335.0,72.0,9.2,14.0,1.0,0.0,2.0,16.0,1.0,0.0,0.0
42270,3502016616.0,1,29459.0,289.0,72.0,9.4,25268.0,257.0,108.0,8.6,23.0,2.0,0.0,0.0,10.0,0.0,0.0,1.0
39419,3505450068.0,0,23556.0,306.0,68.0,8.6,25895.0,343.0,100.0,9.2,10.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0
37994,3493619849.0,1,25182.0,319.0,105.0,9.4,24840.0,321.0,75.0,9.0,6.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0
6956,3510351516.0,0,23020.0,321.0,64.0,8.4,29268.0,333.0,119.0,9.2,7.0,0.0,0.0,3.0,13.0,2.0,0.0,0.0
25234,3502565905.0,0,27311.0,300.0,76.0,9.6,27044.0,338.0,86.0,9.4,17.0,2.0,0.0,1.0,9.0,0.0,0.0,1.0
21945,3493056757.0,1,27736.0,315.0,68.0,9.6,24244.0,297.0,92.0,9.0,15.0,3.0,0.0,0.0,10.0,0.0,0.0,1.0
33140,3512214649.0,1,26044.0,332.0,79.0,9.4,23902.0,312.0,85.0,8.8,11.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0
42740,3331966211.0,1,28577.0,366.0,76.0,9.4,26244.0,323.0,71.0,9.4,12.0,1.0,0.0,2.0,9.0,1.0,0.0,2.0
12627,3495766935.0,0,23101.0,316.0,76.0,9.0,25576.0,314.0,91.0,9.4,8.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0
28866,3511236063.0,0,23684.0,353.0,77.0,8.8,26556.0,295.0,72.0,8.8,5.0,1.0,0.0,1.0,12.0,1.0,0.0,0.0
11000,3485159607.0,0,30693.0,315.0,82.0,9.2,30104.0,329.0,68.0,9.0,19.0,1.0,0.0,1.0,19.0,2.0,0.0,1.0
30004,3441688231.0,0,24981.0,312.0,52.0,9.2,28856.0,318.0,96.0,9.4,11.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0
31519,3510943189.0,1,28453.0,303.0,76.0,8.8,24663.0,267.0,60.0,8.6,17.0,1.0,0.0,1.0,11.0,1.0,0.0,1.0
39097,3488716423.0,0,24517.0,292.0,88.0,8.8,29376.0,321.0,52.0,9.2,9.0,1.0,0.0,1.0,21.0,1.0,0.0,1.0
7162,3510086318.0,0,25118.0,323.0,80.0,9.4,27512.0,327.0,84.0,8.8,11.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0
38335,3496461924.0,0,26380.0,316.0,65.0,9.2,25159.0,285.0,71.0,9.2,15.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0
16358,3508617490.0,1,28019.0,390.0,88.0,9.8,25077.0,346.0,100.0,9.2,13.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0
39911,3497382036.0,0,22193.0,323.0,65.0,8.6,28685.0,346.0,102.0,9.2,6.0,0.0,0.0,2.0,13.0,3.0,0.0,0.0
4461,3490977201.0,0,27393.0,288.0,79.0,9.0,27439.0,320.0,74.0,8.8,15.0,1.0,0.0,1.0,14.0,2.0,0.0,2.0
24492,3482591573.0,0,23886.0,289.0,73.0,8.6,25556.0,341.0,87.0,9.6,6.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0
1549,3487993303.0,0,24716.0,309.0,122.0,9.2,26124.0,348.0,64.0,9.2,5.0,1.0,0.0,2.0,9.0,1.0,0.0,1.0
14644,3470804128.0,0,28387.0,322.0,91.0,9.2,27772.0,346.0,66.0,9.2,13.0,2.0,0.0,1.0,12.0,1.0,0.0,1.0
38463,3448993866.0,0,23385.0,300.0,69.0,8.8,27200.0,323.0,86.0,9.4,7.0,0.0,0.0,2.0,11.0,3.0,0.0,1.0
24307,3433822453.0,0,24904.0,349.0,68.0,9.0,26714.0,389.0,102.0,9.8,7.0,1.0,0.0,1.0,11.0,2.0,0.0,1.0
30434,3512377851.0,0,23213.0,319.0,73.0,8.6,28291.0,300.0,84.0,9.6,8.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0
4068,3510840277.0,0,24891.0,329.0,85.0,9.2,28260.0,348.0,77.0,9.4,8.0,2.0,0.0,1.0,16.0,1.0,0.0,1.0
32832,3507450391.0,1,28622.0,354.0,76.0,9.6,22574.0,318.0,83.0,8.8,16.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0
44711,3498565483.0,1,31045.0,337.0,103.0,9.8,30373.0,353.0,77.0,9.6,21.0,2.0,0.0,1.0,18.0,0.0,0.0,1.0
20205,3501075293.0,1,30551.0,317.0,68.0,9.0,21235.0,259.0,68.0,8.4,17.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0
18491,3472009374.0,1,28972.0,254.0,95.0,9.0,29514.0,299.0,68.0,8.6,14.0,1.0,0.0,1.0,19.0,2.0,0.0,0.0
19263,3490717580.0,0,25451.0,351.0,88.0,9.6,24481.0,331.0,75.0,9.0,11.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0
48154,3484574244.0,1,23499.0,345.0,73.0,9.4,25561.0,381.0,99.0,9.4,6.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0
23182,3427255105.0,1,29480.0,353.0,65.0,9.2,26626.0,338.0,81.0,9.4,15.0,2.0,0.0,0.0,11.0,1.0,0.0,3.0
16510,3511417318.0,0,22305.0,276.0,64.0,8.4,33320.0,338.0,83.0,9.8,7.0,1.0,0.0,2.0,26.0,1.0,0.0,0.0
36140,3466158093.0,0,25298.0,353.0,76.0,9.0,26647.0,361.0,90.0,9.4,8.0,2.0,0.0,0.0,12.0,1.0,0.0,1.0
16503,3497784051.0,1,24174.0,329.0,92.0,8.8,26265.0,337.0,83.0,9.4,7.0,1.0,0.0,1.0,12.0,2.0,0.0,0.0
33964,3429826994.0,0,19661.0,258.0,45.0,8.0,28670.0,337.0,76.0,9.0,4.0,1.0,0.0,5.0,14.0,2.0,0.0,0.0
25182,3445286993.0,1,27485.0,327.0,127.0,9.6,23759.0,324.0,79.0,8.8,13.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0
13443,3506118522.0,1,26050.0,330.0,99.0,9.6,25266.0,330.0,94.0,9.2,13.0,3.0,0.0,1.0,7.0,0.0,0.0,1.0
11879,3471562726.0,0,23211.0,364.0,86.0,8.8,26547.0,359.0,90.0,9.2,6.0,0.0,0.0,2.0,9.0,2.0,0.0,0.0
3803,3511019991.0,1,26220.0,343.0,75.0,9.2,25830.0,380.0,67.0,9.0,11.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
3566,3474209870.0,1,27326.0,357.0,95.0,9.8,23749.0,299.0,104.0,9.2,14.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0
5174,3463410554.0,0,28454.0,335.0,96.0,9.4,28062.0,313.0,79.0,9.2,15.0,1.0,0.0,1.0,12.0,2.0,0.0,1.0
38194,3447267902.0,0,22108.0,317.0,90.0,8.8,22743.0,285.0,72.0,8.2,4.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0
21842,3505950134.0,0,22075.0,248.0,68.0,8.4,32743.0,380.0,106.0,10.2,7.0,2.0,0.0,3.0,21.0,1.0,0.0,0.0
25377,3510341644.0,0,24620.0,332.0,83.0,9.4,24685.0,339.0,64.0,9.0,9.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0
23822,3485343704.0,1,28532.0,382.0,99.0,9.2,22882.0,270.0,88.0,9.0,10.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0
6707,3472741158.0,1,28422.0,368.0,92.0,9.0,24364.0,353.0,99.0,9.0,14.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0
26328,3480281333.0,0,23448.0,326.0,64.0,9.0,27578.0,341.0,123.0,9.4,8.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0
462,3499376465.0,1,25884.0,374.0,100.0,9.8,22845.0,324.0,59.0,9.0,10.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0
21880,3477232925.0,1,26426.0,355.0,108.0,9.6,24386.0,341.0,77.0,9.0,9.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0
16329,3486025346.0,1,23252.0,324.0,77.0,8.8,26427.0,381.0,110.0,9.6,6.0,1.0,0.0,1.0,11.0,1.0,0.0,0.0
10969,3476816878.0,0,25499.0,362.0,88.0,9.0,27615.0,405.0,97.0,10.0,6.0,2.0,0.0,0.0,12.0,1.0,0.0,1.0
35583,3504429861.0,1,25232.0,329.0,59.0,9.0,24021.0,340.0,108.0,8.8,12.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0
36216,3512780293.0,1,28125.0,304.0,86.0,9.2,29855.0,302.0,95.0,9.8,14.0,0.0,0.0,2.0,21.0,2.0,0.0,0.0
6271,3499986976.0,0,27743.0,312.0,77.0,9.2,29545.0,340.0,76.0,9.4,17.0,1.0,0.0,1.0,20.0,1.0,0.0,0.0
31731,3506101465.0,0,24959.0,335.0,64.0,8.8,25791.0,349.0,91.0,9.0,8.0,2.0,0.0,1.0,10.0,1.0,0.0,1.0
10381,3512079354.0,1,28020.0,312.0,104.0,9.0,26348.0,331.0,65.0,9.2,12.0,3.0,0.0,0.0,13.0,0.0,0.0,2.0
5246,3471183955.0,0,24591.0,345.0,67.0,9.2,29254.0,355.0,84.0,9.4,9.0,0.0,0.0,2.0,15.0,3.0,0.0,0.0
1429,3466565718.0,1,29545.0,371.0,103.0,9.8,24979.0,363.0,72.0,8.6,14.0,3.0,0.0,0.0,8.0,0.0,0.0,2.0
11768,3497495899.0,0,26408.0,349.0,87.0,9.2,25159.0,357.0,100.0,9.0,10.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0
23601,3399987743.0,1,29307.0,385.0,72.0,9.2,23516.0,304.0,99.0,9.2,13.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0
43644,3433247817.0,1,29019.0,338.0,92.0,9.4,19400.0,285.0,64.0,8.2,13.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0
31782,3488424666.0,0,23284.0,328.0,101.0,8.8,29215.0,337.0,79.0,9.2,5.0,0.0,0.0,2.0,16.0,3.0,0.0,0.0
33,3493607949.0,1,25527.0,342.0,63.0,8.8,29973.0,380.0,83.0,9.6,11.0,3.0,0.0,1.0,16.0,0.0,0.0,0.0
